w_norm abs_rho re_rho im_rho abs_S re_S im_S phase_rho_pi phase_S_pi 
1.203654 3.594391e-01 -3.133335e-01 1.761209e-01 5.035068e-01 -4.888280e-01 1.206909e-01 0.837001 0.922951
1.204655 3.526731e-01 -3.065243e-01 1.744166e-01 4.986968e-01 -4.841619e-01 1.195230e-01 0.835331 0.922961
1.205656 3.459846e-01 -2.997789e-01 1.727366e-01 4.939331e-01 -4.795395e-01 1.183717e-01 0.833605 0.922967
1.206657 3.393731e-01 -2.930965e-01 1.710805e-01 4.892153e-01 -4.749602e-01 1.172368e-01 0.831822 0.922970
1.207658 3.328379e-01 -2.864761e-01 1.694478e-01 4.845426e-01 -4.704234e-01 1.161179e-01 0.829978 0.922969
1.208659 3.263787e-01 -2.799169e-01 1.678380e-01 4.799144e-01 -4.659285e-01 1.150148e-01 0.828073 0.922965
1.209660 3.199950e-01 -2.734181e-01 1.662509e-01 4.753300e-01 -4.614751e-01 1.139272e-01 0.826103 0.922957
1.210661 3.136863e-01 -2.669788e-01 1.646858e-01 4.707890e-01 -4.570624e-01 1.128547e-01 0.824065 0.922946
1.211662 3.074524e-01 -2.605984e-01 1.631425e-01 4.662906e-01 -4.526901e-01 1.117971e-01 0.821957 0.922932
1.212663 3.012929e-01 -2.542759e-01 1.616206e-01 4.618343e-01 -4.483575e-01 1.107542e-01 0.819775 0.922914
1.213664 2.952076e-01 -2.480106e-01 1.601195e-01 4.574195e-01 -4.440641e-01 1.097256e-01 0.817517 0.922892
1.214665 2.891963e-01 -2.418019e-01 1.586391e-01 4.530456e-01 -4.398094e-01 1.087110e-01 0.815179 0.922867
1.215666 2.832588e-01 -2.356488e-01 1.571788e-01 4.487122e-01 -4.355928e-01 1.077104e-01 0.812759 0.922838
1.216667 2.773950e-01 -2.295508e-01 1.557384e-01 4.444186e-01 -4.314140e-01 1.067233e-01 0.810251 0.922806
1.217668 2.716049e-01 -2.235070e-01 1.543174e-01 4.401643e-01 -4.272724e-01 1.057495e-01 0.807652 0.922771
1.218669 2.658886e-01 -2.175168e-01 1.529155e-01 4.359489e-01 -4.231675e-01 1.047889e-01 0.804959 0.922731
1.219670 2.602460e-01 -2.115795e-01 1.515325e-01 4.317717e-01 -4.190988e-01 1.038411e-01 0.802166 0.922689
1.220671 2.546774e-01 -2.056944e-01 1.501679e-01 4.276322e-01 -4.150659e-01 1.029059e-01 0.799270 0.922642
1.221672 2.491829e-01 -1.998608e-01 1.488214e-01 4.235301e-01 -4.110683e-01 1.019832e-01 0.796265 0.922592
1.222673 2.437630e-01 -1.940781e-01 1.474927e-01 4.194647e-01 -4.071055e-01 1.010727e-01 0.793147 0.922539
1.223674 2.384179e-01 -1.883456e-01 1.461815e-01 4.154356e-01 -4.031772e-01 1.001742e-01 0.789910 0.922482
1.224675 2.331481e-01 -1.826627e-01 1.448875e-01 4.114424e-01 -3.992829e-01 9.928748e-02 0.786548 0.922421
1.225676 2.279542e-01 -1.770287e-01 1.436104e-01 4.074845e-01 -3.954221e-01 9.841232e-02 0.783056 0.922357
1.226677 2.228368e-01 -1.714431e-01 1.423500e-01 4.035615e-01 -3.915944e-01 9.754855e-02 0.779428 0.922289
1.227678 2.177967e-01 -1.659053e-01 1.411058e-01 3.996730e-01 -3.877995e-01 9.669595e-02 0.775656 0.922217
1.228679 2.128346e-01 -1.604145e-01 1.398777e-01 3.958186e-01 -3.840368e-01 9.585435e-02 0.771735 0.922142
1.229680 2.079516e-01 -1.549703e-01 1.386653e-01 3.919977e-01 -3.803061e-01 9.502355e-02 0.767657 0.922063
1.230681 2.031487e-01 -1.495721e-01 1.374684e-01 3.882100e-01 -3.766068e-01 9.420338e-02 0.763414 0.921980
1.231682 1.984271e-01 -1.442193e-01 1.362868e-01 3.844550e-01 -3.729387e-01 9.339364e-02 0.758999 0.921893
1.232683 1.937881e-01 -1.389114e-01 1.351202e-01 3.807324e-01 -3.693013e-01 9.259417e-02 0.754404 0.921803
1.233684 1.892332e-01 -1.336478e-01 1.339683e-01 3.770417e-01 -3.656943e-01 9.180480e-02 0.749619 0.921709
1.234685 1.847640e-01 -1.284279e-01 1.328308e-01 3.733825e-01 -3.621172e-01 9.102535e-02 0.744636 0.921611
1.235686 1.803823e-01 -1.232512e-01 1.317076e-01 3.697545e-01 -3.585698e-01 9.025566e-02 0.739446 0.921509
1.236687 1.760899e-01 -1.181173e-01 1.305985e-01 3.661573e-01 -3.550517e-01 8.949557e-02 0.734040 0.921403
1.237688 1.718889e-01 -1.130255e-01 1.295031e-01 3.625904e-01 -3.515624e-01 8.874492e-02 0.728407 0.921293
1.238689 1.677817e-01 -1.079754e-01 1.284212e-01 3.590535e-01 -3.481017e-01 8.800356e-02 0.722538 0.921180
1.239690 1.637706e-01 -1.029665e-01 1.273527e-01 3.555463e-01 -3.446693e-01 8.727133e-02 0.716423 0.921062
1.240691 1.598583e-01 -9.799834e-02 1.262973e-01 3.520684e-01 -3.412647e-01 8.654809e-02 0.710051 0.920940
1.241692 1.560476e-01 -9.307035e-02 1.252548e-01 3.486194e-01 -3.378877e-01 8.583369e-02 0.703412 0.920815
1.242693 1.523415e-01 -8.818209e-02 1.242250e-01 3.451990e-01 -3.345379e-01 8.512798e-02 0.696496 0.920685
1.243694 1.487431e-01 -8.333309e-02 1.232076e-01 3.418069e-01 -3.312150e-01 8.443083e-02 0.689294 0.920551
1.244695 1.452560e-01 -7.852290e-02 1.222026e-01 3.384426e-01 -3.279187e-01 8.374210e-02 0.681796 0.920413
1.245696 1.418837e-01 -7.375106e-02 1.212096e-01 3.351060e-01 -3.246487e-01 8.306166e-02 0.673993 0.920270
1.246697 1.386300e-01 -6.901711e-02 1.202286e-01 3.317966e-01 -3.214047e-01 8.238937e-02 0.665877 0.920124
1.247698 1.354987e-01 -6.432063e-02 1.192592e-01 3.285141e-01 -3.181863e-01 8.172510e-02 0.657442 0.919973
1.248699 1.324941e-01 -5.966118e-02 1.183014e-01 3.252582e-01 -3.149933e-01 8.106873e-02 0.648681 0.919818
1.249700 1.296202e-01 -5.503832e-02 1.173549e-01 3.220287e-01 -3.118254e-01 8.042014e-02 0.639590 0.919658
1.250701 1.268814e-01 -5.045164e-02 1.164196e-01 3.188251e-01 -3.086822e-01 7.977919e-02 0.630167 0.919494
1.251702 1.242821e-01 -4.590073e-02 1.154953e-01 3.156473e-01 -3.055636e-01 7.914578e-02 0.620412 0.919326
1.252703 1.218266e-01 -4.138517e-02 1.145818e-01 3.124948e-01 -3.024692e-01 7.851979e-02 0.610327 0.919153
1.253704 1.195193e-01 -3.690457e-02 1.136790e-01 3.093675e-01 -2.993988e-01 7.790109e-02 0.599919 0.918975
1.254705 1.173643e-01 -3.245853e-02 1.127866e-01 3.062650e-01 -2.963521e-01 7.728959e-02 0.589195 0.918793
1.255706 1.153657e-01 -2.804665e-02 1.119046e-01 3.031870e-01 -2.933287e-01 7.668516e-02 0.578168 0.918606
1.256707 1.135274e-01 -2.366856e-02 1.110327e-01 3.001333e-01 -2.903285e-01 7.608770e-02 0.566853 0.918414
1.257708 1.118527e-01 -1.932387e-02 1.101709e-01 2.971036e-01 -2.873512e-01 7.549710e-02 0.555269 0.918217
1.258709 1.103449e-01 -1.501222e-02 1.093189e-01 2.940976e-01 -2.843966e-01 7.491326e-02 0.543440 0.918016
1.259710 1.090063e-01 -1.073323e-02 1.084766e-01 2.911151e-01 -2.814643e-01 7.433608e-02 0.531393 0.917809
1.260711 1.078392e-01 -6.486539e-03 1.076439e-01 2.881558e-01 -2.785542e-01 7.376546e-02 0.519158 0.917598
1.261712 1.068448e-01 -2.271795e-03 1.068207e-01 2.852194e-01 -2.756659e-01 7.320129e-02 0.506769 0.917382
1.262713 1.060239e-01 1.911356e-03 1.060067e-01 2.823058e-01 -2.727993e-01 7.264348e-02 0.494261 0.917160
1.263714 1.053764e-01 6.063261e-03 1.052018e-01 2.794145e-01 -2.699541e-01 7.209194e-02 0.481675 0.916933
1.264715 1.049015e-01 1.018426e-02 1.044060e-01 2.765455e-01 -2.671301e-01 7.154657e-02 0.469048 0.916701
1.265716 1.045976e-01 1.427469e-02 1.036190e-01 2.736984e-01 -2.643271e-01 7.100728e-02 0.456423 0.916463
1.266717 1.044624e-01 1.833489e-02 1.028408e-01 2.708731e-01 -2.615447e-01 7.047399e-02 0.443840 0.916220
1.267718 1.044927e-01 2.236518e-02 1.020712e-01 2.680692e-01 -2.587829e-01 6.994660e-02 0.431339 0.915972
1.268719 1.046847e-01 2.636588e-02 1.013101e-01 2.652866e-01 -2.560413e-01 6.942502e-02 0.418958 0.915717
1.269720 1.050339e-01 3.033732e-02 1.005573e-01 2.625250e-01 -2.533198e-01 6.890918e-02 0.406733 0.915458
1.270721 1.055353e-01 3.427980e-02 9.981279e-02 2.597842e-01 -2.506181e-01 6.839899e-02 0.394697 0.915192
1.271722 1.061833e-01 3.819363e-02 9.907641e-02 2.570641e-01 -2.479361e-01 6.789437e-02 0.382881 0.914920
1.272723 1.069719e-01 4.207913e-02 9.834803e-02 2.543642e-01 -2.452734e-01 6.739523e-02 0.371310 0.914643
1.273724 1.078949e-01 4.593659e-02 9.762754e-02 2.516846e-01 -2.426300e-01 6.690150e-02 0.360009 0.914359
1.274725 1.089457e-01 4.976630e-02 9.691483e-02 2.490249e-01 -2.400056e-01 6.641310e-02 0.348996 0.914069
1.275726 1.101177e-01 5.356856e-02 9.620979e-02 2.463849e-01 -2.374000e-01 6.592995e-02 0.338286 0.913773
1.276727 1.114042e-01 5.734366e-02 9.551231e-02 2.437645e-01 -2.348131e-01 6.545198e-02 0.327890 0.913470
1.277728 1.127984e-01 6.109188e-02 9.482227e-02 2.411634e-01 -2.322445e-01 6.497912e-02 0.317818 0.913161
1.278729 1.142937e-01 6.481350e-02 9.413959e-02 2.385815e-01 -2.296942e-01 6.451130e-02 0.308074 0.912846
1.279730 1.158836e-01 6.850880e-02 9.346414e-02 2.360185e-01 -2.271619e-01 6.404843e-02 0.298660 0.912523
1.280731 1.175616e-01 7.217805e-02 9.279584e-02 2.334743e-01 -2.246475e-01 6.359046e-02 0.289576 0.912194
1.281732 1.193218e-01 7.582152e-02 9.213458e-02 2.309486e-01 -2.221507e-01 6.313732e-02 0.280820 0.911858
1.282733 1.211580e-01 7.943948e-02 9.148026e-02 2.284413e-01 -2.196714e-01 6.268893e-02 0.272387 0.911514
1.283734 1.230648e-01 8.303218e-02 9.083278e-02 2.259522e-01 -2.172094e-01 6.224523e-02 0.264272 0.911163
1.284735 1.250366e-01 8.659989e-02 9.019206e-02 2.234811e-01 -2.147646e-01 6.180616e-02 0.256467 0.910805
1.285736 1.270684e-01 9.014286e-02 8.955799e-02 2.210279e-01 -2.123367e-01 6.137165e-02 0.248964 0.910440
1.286737 1.291553e-01 9.366134e-02 8.893049e-02 2.185924e-01 -2.099255e-01 6.094165e-02 0.241755 0.910066
1.287738 1.312927e-01 9.715558e-02 8.830947e-02 2.161743e-01 -2.075310e-01 6.051608e-02 0.234829 0.909685
1.288739 1.334764e-01 1.006258e-01 8.769484e-02 2.137736e-01 -2.051530e-01 6.009488e-02 0.228178 0.909296
1.289740 1.357023e-01 1.040723e-01 8.708650e-02 2.113900e-01 -2.027912e-01 5.967801e-02 0.221790 0.908899
1.290741 1.379666e-01 1.074953e-01 8.648439e-02 2.090234e-01 -2.004455e-01 5.926540e-02 0.215656 0.908493
1.291742 1.402659e-01 1.108950e-01 8.588840e-02 2.066737e-01 -1.981158e-01 5.885698e-02 0.209766 0.908079
1.292743 1.425967e-01 1.142716e-01 8.529847e-02 2.043406e-01 -1.958019e-01 5.845272e-02 0.204109 0.907656
1.293744 1.449561e-01 1.176254e-01 8.471450e-02 2.020241e-01 -1.935036e-01 5.805254e-02 0.198676 0.907224
1.294745 1.473413e-01 1.209566e-01 8.413642e-02 1.997240e-01 -1.912208e-01 5.765639e-02 0.193456 0.906783
1.295746 1.497494e-01 1.242655e-01 8.356414e-02 1.974400e-01 -1.889534e-01 5.726423e-02 0.188441 0.906334
1.296747 1.521781e-01 1.275522e-01 8.299760e-02 1.951721e-01 -1.867011e-01 5.687600e-02 0.183621 0.905874
1.297748 1.546250e-01 1.308170e-01 8.243672e-02 1.929202e-01 -1.844638e-01 5.649164e-02 0.178988 0.905405
1.298749 1.570880e-01 1.340600e-01 8.188142e-02 1.906840e-01 -1.822414e-01 5.611111e-02 0.174532 0.904926
1.299750 1.595652e-01 1.372815e-01 8.133162e-02 1.884635e-01 -1.800338e-01 5.573435e-02 0.170246 0.904437
1.300751 1.620547e-01 1.404818e-01 8.078726e-02 1.862585e-01 -1.778408e-01 5.536131e-02 0.166122 0.903938
1.301752 1.645547e-01 1.436609e-01 8.024827e-02 1.840688e-01 -1.756622e-01 5.499195e-02 0.162153 0.903428
1.302753 1.670637e-01 1.468192e-01 7.971456e-02 1.818943e-01 -1.734979e-01 5.462622e-02 0.158330 0.902907
1.303754 1.695803e-01 1.499567e-01 7.918609e-02 1.797350e-01 -1.713478e-01 5.426407e-02 0.154648 0.902375
1.304755 1.721030e-01 1.530738e-01 7.866277e-02 1.775906e-01 -1.692118e-01 5.390546e-02 0.151100 0.901832
1.305756 1.746305e-01 1.561706e-01 7.814454e-02 1.754611e-01 -1.670896e-01 5.355033e-02 0.147680 0.901277
1.306757 1.771619e-01 1.592473e-01 7.763134e-02 1.733462e-01 -1.649813e-01 5.319865e-02 0.144382 0.900711
1.307758 1.796958e-01 1.623041e-01 7.712310e-02 1.712460e-01 -1.628866e-01 5.285036e-02 0.141200 0.900132
1.308759 1.822314e-01 1.653411e-01 7.661976e-02 1.691602e-01 -1.608053e-01 5.250544e-02 0.138129 0.899541
1.309760 1.847676e-01 1.683586e-01 7.612125e-02 1.670888e-01 -1.587375e-01 5.216382e-02 0.135164 0.898937
1.310761 1.873037e-01 1.713568e-01 7.562752e-02 1.650316e-01 -1.566830e-01 5.182548e-02 0.132300 0.898320
1.311762 1.898388e-01 1.743358e-01 7.513850e-02 1.629885e-01 -1.546415e-01 5.149037e-02 0.129533 0.897689
1.312763 1.923722e-01 1.772958e-01 7.465413e-02 1.609595e-01 -1.526131e-01 5.115844e-02 0.126859 0.897044
1.313764 1.949031e-01 1.802370e-01 7.417436e-02 1.589443e-01 -1.505976e-01 5.082967e-02 0.124272 0.896386
1.314765 1.974310e-01 1.831596e-01 7.369912e-02 1.569429e-01 -1.485948e-01 5.050400e-02 0.121771 0.895713
1.315766 1.999552e-01 1.860637e-01 7.322837e-02 1.549552e-01 -1.466047e-01 5.018141e-02 0.119350 0.895025
1.316767 2.024752e-01 1.889495e-01 7.276204e-02 1.529811e-01 -1.446272e-01 4.986184e-02 0.117006 0.894321
1.317768 2.049906e-01 1.918172e-01 7.230007e-02 1.510205e-01 -1.426620e-01 4.954527e-02 0.114736 0.893602
1.318769 2.075007e-01 1.946669e-01 7.184243e-02 1.490732e-01 -1.407092e-01 4.923166e-02 0.112537 0.892866
1.319770 2.100052e-01 1.974988e-01 7.138904e-02 1.471393e-01 -1.387685e-01 4.892097e-02 0.110407 0.892114
1.320771 2.125037e-01 2.003131e-01 7.093987e-02 1.452185e-01 -1.368400e-01 4.861316e-02 0.108341 0.891345
1.321772 2.149958e-01 2.031100e-01 7.049485e-02 1.433109e-01 -1.349234e-01 4.830820e-02 0.106337 0.890558
1.322773 2.174811e-01 2.058895e-01 7.005394e-02 1.414162e-01 -1.330186e-01 4.800606e-02 0.104394 0.889753
1.323774 2.199594e-01 2.086519e-01 6.961709e-02 1.395345e-01 -1.311257e-01 4.770669e-02 0.102508 0.888930
1.324775 2.224303e-01 2.113972e-01 6.918424e-02 1.376656e-01 -1.292443e-01 4.741008e-02 0.100677 0.888087
1.325776 2.248936e-01 2.141258e-01 6.875535e-02 1.358095e-01 -1.273745e-01 4.711617e-02 0.098898 0.887225
1.326777 2.273490e-01 2.168376e-01 6.833037e-02 1.339660e-01 -1.255162e-01 4.682494e-02 0.097171 0.886342
1.327778 2.297963e-01 2.195329e-01 6.790926e-02 1.321352e-01 -1.236692e-01 4.653636e-02 0.095493 0.885438
1.328779 2.322353e-01 2.222118e-01 6.749196e-02 1.303168e-01 -1.218334e-01 4.625040e-02 0.093861 0.884512
1.329780 2.346658e-01 2.248744e-01 6.707843e-02 1.285110e-01 -1.200088e-01 4.596702e-02 0.092275 0.883565
1.330781 2.370875e-01 2.275210e-01 6.666863e-02 1.267175e-01 -1.181952e-01 4.568620e-02 0.090732 0.882594
1.331782 2.395004e-01 2.301516e-01 6.626251e-02 1.249364e-01 -1.163925e-01 4.540789e-02 0.089231 0.881599
1.332783 2.419043e-01 2.327663e-01 6.586003e-02 1.231675e-01 -1.146007e-01 4.513208e-02 0.087770 0.880580
1.333784 2.442990e-01 2.353654e-01 6.546114e-02 1.214108e-01 -1.128196e-01 4.485873e-02 0.086348 0.879536
1.334785 2.466845e-01 2.379489e-01 6.506580e-02 1.196662e-01 -1.110492e-01 4.458782e-02 0.084963 0.878466
1.335786 2.490606e-01 2.405170e-01 6.467397e-02 1.179337e-01 -1.092893e-01 4.431931e-02 0.083614 0.877368
1.336787 2.514271e-01 2.430699e-01 6.428562e-02 1.162133e-01 -1.075399e-01 4.405318e-02 0.082300 0.876243
1.337788 2.537841e-01 2.456076e-01 6.390069e-02 1.145048e-01 -1.058009e-01 4.378940e-02 0.081020 0.875089
1.338789 2.561314e-01 2.481303e-01 6.351915e-02 1.128083e-01 -1.040722e-01 4.352794e-02 0.079771 0.873906
1.339790 2.584690e-01 2.506381e-01 6.314095e-02 1.111236e-01 -1.023537e-01 4.326878e-02 0.078554 0.872691
1.340791 2.607968e-01 2.531311e-01 6.276607e-02 1.094508e-01 -1.006452e-01 4.301188e-02 0.077367 0.871445
1.341792 2.631147e-01 2.556096e-01 6.239446e-02 1.077899e-01 -9.894683e-02 4.275722e-02 0.076209 0.870165
1.342793 2.654226e-01 2.580735e-01 6.202608e-02 1.061407e-01 -9.725836e-02 4.250478e-02 0.075079 0.868851
1.343794 2.677206e-01 2.605231e-01 6.166090e-02 1.045033e-01 -9.557974e-02 4.225453e-02 0.073977 0.867502
1.344795 2.700086e-01 2.629584e-01 6.129887e-02 1.028776e-01 -9.391089e-02 4.200645e-02 0.072900 0.866117
1.345796 2.722866e-01 2.653796e-01 6.093997e-02 1.012636e-01 -9.225172e-02 4.176051e-02 0.071849 0.864693
1.346797 2.745545e-01 2.677867e-01 6.058416e-02 9.966135e-02 -9.060215e-02 4.151668e-02 0.070822 0.863229
1.347798 2.768123e-01 2.701800e-01 6.023140e-02 9.807078e-02 -8.896211e-02 4.127494e-02 0.069819 0.861725
1.348799 2.790600e-01 2.725595e-01 5.988166e-02 9.649189e-02 -8.733150e-02 4.103527e-02 0.068839 0.860179
1.349800 2.812976e-01 2.749254e-01 5.953490e-02 9.492468e-02 -8.571025e-02 4.079765e-02 0.067882 0.858588
1.350801 2.835251e-01 2.772777e-01 5.919110e-02 9.336916e-02 -8.409828e-02 4.056205e-02 0.066945 0.856951
1.351802 2.857425e-01 2.796165e-01 5.885021e-02 9.182534e-02 -8.249551e-02 4.032844e-02 0.066030 0.855267
1.352803 2.879497e-01 2.819421e-01 5.851220e-02 9.029323e-02 -8.090187e-02 4.009682e-02 0.065135 0.853533
1.353804 2.901468e-01 2.842544e-01 5.817704e-02 8.877286e-02 -7.931729e-02 3.986714e-02 0.064260 0.851748
1.354805 2.923338e-01 2.865537e-01 5.784471e-02 8.726425e-02 -7.774167e-02 3.963940e-02 0.063403 0.849909
1.355806 2.945106e-01 2.888399e-01 5.751516e-02 8.576744e-02 -7.617496e-02 3.941357e-02 0.062565 0.848014
1.356807 2.966774e-01 2.911133e-01 5.718837e-02 8.428247e-02 -7.461707e-02 3.918963e-02 0.061745 0.846062
1.357808 2.988341e-01 2.933739e-01 5.686431e-02 8.280939e-02 -7.306794e-02 3.896756e-02 0.060942 0.844049
1.358809 3.009807e-01 2.956219e-01 5.654294e-02 8.134825e-02 -7.152749e-02 3.874734e-02 0.060156 0.841972
1.359810 3.031173e-01 2.978572e-01 5.622424e-02 7.989913e-02 -6.999565e-02 3.852894e-02 0.059386 0.839831
1.360811 3.052439e-01 3.000801e-01 5.590818e-02 7.846209e-02 -6.847236e-02 3.831235e-02 0.058632 0.837620
1.361812 3.073604e-01 3.022907e-01 5.559473e-02 7.703723e-02 -6.695753e-02 3.809755e-02 0.057894 0.835339
1.362813 3.094670e-01 3.044890e-01 5.528385e-02 7.562463e-02 -6.545111e-02 3.788452e-02 0.057170 0.832982
1.363814 3.115637e-01 3.066751e-01 5.497553e-02 7.422440e-02 -6.395302e-02 3.767324e-02 0.056462 0.830548
1.364815 3.136504e-01 3.088492e-01 5.466974e-02 7.283665e-02 -6.246319e-02 3.746368e-02 0.055767 0.828032
1.365816 3.157273e-01 3.110112e-01 5.436644e-02 7.146152e-02 -6.098157e-02 3.725584e-02 0.055086 0.825432
1.366817 3.177943e-01 3.131615e-01 5.406561e-02 7.009915e-02 -5.950808e-02 3.704969e-02 0.054418 0.822742
1.367818 3.198515e-01 3.152999e-01 5.376722e-02 6.874969e-02 -5.804266e-02 3.684521e-02 0.053763 0.819960
1.368819 3.218989e-01 3.174267e-01 5.347125e-02 6.741331e-02 -5.658524e-02 3.664239e-02 0.053121 0.817080
1.369820 3.239365e-01 3.195419e-01 5.317767e-02 6.609019e-02 -5.513576e-02 3.644121e-02 0.052492 0.814099
1.370821 3.259645e-01 3.216456e-01 5.288646e-02 6.478055e-02 -5.369416e-02 3.624165e-02 0.051874 0.811011
1.371822 3.279828e-01 3.237379e-01 5.259759e-02 6.348460e-02 -5.226037e-02 3.604370e-02 0.051268 0.807812
1.372823 3.299915e-01 3.258188e-01 5.231103e-02 6.220257e-02 -5.083433e-02 3.584733e-02 0.050673 0.804496
1.373824 3.319905e-01 3.278886e-01 5.202677e-02 6.093474e-02 -4.941599e-02 3.565253e-02 0.050089 0.801058
1.374825 3.339801e-01 3.299472e-01 5.174477e-02 5.968138e-02 -4.800527e-02 3.545928e-02 0.049516 0.797491
1.375826 3.359601e-01 3.319948e-01 5.146501e-02 5.844279e-02 -4.660212e-02 3.526757e-02 0.048954 0.793790
1.376827 3.379307e-01 3.340314e-01 5.118748e-02 5.721931e-02 -4.520649e-02 3.507738e-02 0.048402 0.789949
1.377828 3.398918e-01 3.360571e-01 5.091214e-02 5.601130e-02 -4.381830e-02 3.488870e-02 0.047860 0.785960
1.378829 3.418436e-01 3.380721e-01 5.063897e-02 5.481913e-02 -4.243751e-02 3.470151e-02 0.047327 0.781816
1.379830 3.437860e-01 3.400763e-01 5.036795e-02 5.364323e-02 -4.106406e-02 3.451578e-02 0.046804 0.777510
1.380831 3.457192e-01 3.420700e-01 5.009906e-02 5.248405e-02 -3.969788e-02 3.433152e-02 0.046290 0.773034
1.381832 3.476431e-01 3.440530e-01 4.983227e-02 5.134206e-02 -3.833893e-02 3.414870e-02 0.045785 0.768380
1.382833 3.495579e-01 3.460257e-01 4.956757e-02 5.021779e-02 -3.698715e-02 3.396731e-02 0.045289 0.763539
1.383834 3.514635e-01 3.479879e-01 4.930493e-02 4.911180e-02 -3.564247e-02 3.378733e-02 0.044802 0.758503
1.384835 3.533599e-01 3.499399e-01 4.904433e-02 4.802469e-02 -3.430485e-02 3.360875e-02 0.044323 0.753263
1.385836 3.552474e-01 3.518816e-01 4.878576e-02 4.695710e-02 -3.297424e-02 3.343155e-02 0.043852 0.747808
1.386837 3.571258e-01 3.538132e-01 4.852918e-02 4.590971e-02 -3.165057e-02 3.325572e-02 0.043389 0.742130
1.387838 3.589953e-01 3.557347e-01 4.827457e-02 4.488328e-02 -3.033380e-02 3.308125e-02 0.042934 0.736218
1.388839 3.608558e-01 3.576462e-01 4.802193e-02 4.387858e-02 -2.902387e-02 3.290812e-02 0.042486 0.730062
1.389840 3.627075e-01 3.595479e-01 4.777123e-02 4.289646e-02 -2.772074e-02 3.273632e-02 0.042046 0.723653
1.390841 3.645504e-01 3.614397e-01 4.752244e-02 4.193781e-02 -2.642434e-02 3.256584e-02 0.041613 0.716980
1.391842 3.663846e-01 3.633217e-01 4.727556e-02 4.100357e-02 -2.513464e-02 3.239665e-02 0.041187 0.710032
1.392843 3.682100e-01 3.651941e-01 4.703055e-02 4.009476e-02 -2.385157e-02 3.222876e-02 0.040768 0.702800
1.393844 3.700267e-01 3.670568e-01 4.678741e-02 3.921244e-02 -2.257509e-02 3.206214e-02 0.040356 0.695275
1.394845 3.718348e-01 3.689100e-01 4.654611e-02 3.835771e-02 -2.130515e-02 3.189678e-02 0.039951 0.687448
1.395846 3.736343e-01 3.707537e-01 4.630663e-02 3.753175e-02 -2.004170e-02 3.173267e-02 0.039552 0.679309
1.396847 3.754253e-01 3.725880e-01 4.606896e-02 3.673577e-02 -1.878469e-02 3.156980e-02 0.039159 0.670853
1.397848 3.772079e-01 3.744130e-01 4.583307e-02 3.597105e-02 -1.753408e-02 3.140816e-02 0.038772 0.662073
1.398849 3.789819e-01 3.762287e-01 4.559896e-02 3.523887e-02 -1.628981e-02 3.124773e-02 0.038392 0.652964
1.399850 3.807477e-01 3.780353e-01 4.536660e-02 3.454059e-02 -1.505184e-02 3.108849e-02 0.038017 0.643525
1.400851 3.825050e-01 3.798327e-01 4.513597e-02 3.387755e-02 -1.382012e-02 3.093045e-02 0.037649 0.633754
1.401852 3.842541e-01 3.816210e-01 4.490706e-02 3.325113e-02 -1.259461e-02 3.077359e-02 0.037285 0.623654
1.402853 3.859950e-01 3.834004e-01 4.467985e-02 3.266270e-02 -1.137526e-02 3.061789e-02 0.036928 0.613229
1.403854 3.877277e-01 3.851708e-01 4.445433e-02 3.211358e-02 -1.016203e-02 3.046334e-02 0.036576 0.602488
1.404855 3.894522e-01 3.869324e-01 4.423047e-02 3.160510e-02 -8.954865e-03 3.030994e-02 0.036229 0.591441
1.405856 3.911686e-01 3.886852e-01 4.400827e-02 3.113849e-02 -7.753728e-03 3.015767e-02 0.035887 0.580105
1.406857 3.928770e-01 3.904293e-01 4.378770e-02 3.071492e-02 -6.558573e-03 3.000652e-02 0.035551 0.568496
1.407858 3.945774e-01 3.921646e-01 4.356875e-02 3.033545e-02 -5.369357e-03 2.985648e-02 0.035219 0.556639
1.408859 3.962699e-01 3.938914e-01 4.335140e-02 3.000101e-02 -4.186037e-03 2.970754e-02 0.034893 0.544559
1.409860 3.979544e-01 3.956097e-01 4.313564e-02 2.971239e-02 -3.008570e-03 2.955968e-02 0.034571 0.532286
1.410861 3.996311e-01 3.973194e-01 4.292146e-02 2.947021e-02 -1.836913e-03 2.941291e-02 0.034253 0.519854
1.411862 4.012999e-01 3.990208e-01 4.270883e-02 2.927489e-02 -6.710256e-04 2.926720e-02 0.033941 0.507297
1.412863 4.029610e-01 4.007138e-01 4.249774e-02 2.912665e-02 4.891348e-04 2.912254e-02 0.033633 0.494654
1.413864 4.046144e-01 4.023985e-01 4.228818e-02 2.902551e-02 1.643609e-03 2.897894e-02 0.033329 0.481966
1.414865 4.062601e-01 4.040749e-01 4.208014e-02 2.897126e-02 2.792437e-03 2.883637e-02 0.033030 0.469272
1.415866 4.078982e-01 4.057432e-01 4.187359e-02 2.896347e-02 3.935661e-03 2.869483e-02 0.032734 0.456613
1.416867 4.095287e-01 4.074034e-01 4.166853e-02 2.900150e-02 5.073319e-03 2.855431e-02 0.032443 0.444029
1.417868 4.111517e-01 4.090554e-01 4.146493e-02 2.908450e-02 6.205451e-03 2.841479e-02 0.032156 0.431559
1.418869 4.127672e-01 4.106995e-01 4.126280e-02 2.921142e-02 7.332097e-03 2.827627e-02 0.031873 0.419240
1.419870 4.143752e-01 4.123357e-01 4.106210e-02 2.938106e-02 8.453295e-03 2.813874e-02 0.031594 0.407105
